,c1,c2,resume_skill_text
7605,-42.443283,-49.748547,song
7606,22.42734,-30.965862,finger
7607,-3.8362613,15.51633,zipping
7608,27.465202,4.346049,jackets
7609,29.564043,-37.22667,tying
7610,28.557909,3.8486829,shoes
7611,8.768209,10.220755,washing
7612,34.027344,-3.9017951,snacks
7613,50.45748,-38.637096,meals
7614,27.537745,-4.7685947,dietary
7615,-40.907795,-59.819263,pediatric
7616,50.20476,-55.346226,infant
7617,19.698435,11.830546,sanitation
7618,43.24669,-17.509428,toys
7619,-33.85762,-46.319458,personalities
7620,27.536375,1.8236506,suit
7621,0.022438094,14.605746,redirect
7622,14.891667,-17.695482,negative
7623,-23.564,-24.240557,feelings
7624,-7.404673,-47.85429,compromise
7625,67.81452,-2.9023018,fifteen
7626,-40.140823,-27.500177,specializing
7627,-9.116471,16.344936,remedying
7628,62.734173,-26.884285,traded
7629,37.04649,48.192806,taker
7630,7.9676905,23.802404,timeframes
7631,-19.03143,-11.944325,benchmarks
7632,-24.70889,-8.287762,outlining
7633,14.733202,-9.532999,deficiencies
7634,-12.488064,-11.187625,defines
7635,-20.65893,-28.183603,transparency
7636,59.368958,-25.938904,traders
7637,-43.32061,-42.380146,composing
7638,20.421711,-11.553666,clearing
7639,-23.84375,15.049097,schemata
7640,-37.57711,26.02231,reengaged
7641,27.12907,-18.533514,expanding
7642,27.272997,-15.877178,dramatically
7643,-6.359004,-0.97973186,instrument
7644,-46.92697,-42.902298,adapted
7645,33.258736,26.088715,depository
7646,5.08107,-49.579994,monetary
7647,-23.522371,-32.1554,enhances
7648,9.638619,-3.2931652,transmitted
7649,33.264687,26.095984,depositary
7650,-30.91514,-34.12523,traditional
7651,9.861285,-14.315912,category
7652,3.8261194,7.732776,redesign
7653,-9.440676,22.854548,enabler
7654,-63.741726,-1.720299,destroyer
7655,-14.810912,-5.541472,brokering
7656,-10.362841,12.392649,cryogenic
7657,-13.536366,8.479491,amine
7658,-7.6131787,32.441113,separators
7659,18.276049,22.917395,refrigeration
7660,-6.247595,-25.039,remedy
7661,-20.740591,-28.211716,sustainability
7662,-23.279526,-43.346077,oversee
7663,-0.5164172,-2.7726488,employ
7664,72.194115,7.9825187,packed
7665,58.410595,-11.401159,rail
7666,37.022957,3.9454427,boat
7667,25.453285,28.354849,payload
7668,-3.147095,19.433662,tendering
7669,21.212986,-27.9251,pick
7670,-10.315516,-3.6332378,fragmented
7671,14.534492,44.885464,overcharge
7672,-13.521056,-23.605055,bill
7673,-13.724999,-27.861444,assure
7674,36.71847,4.6085706,barge
7675,33.290394,5.1380296,container
7676,43.224934,-8.784623,ports
7677,30.058233,11.713531,hazardous
7678,49.97153,11.068056,surplus
7679,20.672152,-32.896107,idle
7680,8.358313,22.68049,redeployment
7681,20.851315,-56.95643,bid
7682,40.754498,19.494675,auctions
7683,-5.85321,13.946663,divestiture
7684,-61.761116,-21.377457,awarding
7685,-23.88362,-1.265417,disposition
7686,-16.010233,-33.920444,rebuilding
7687,6.790456,9.672179,repairing
7688,29.62024,13.513842,disposing
7689,-14.914922,-45.641823,pursue
7690,-26.807632,-22.034475,honesty
7691,-26.344309,-21.731121,sincerity
7692,58.10553,8.337862,valued
7693,-7.387737,9.079465,nourish
7694,-30.504845,-37.41843,reputed
7695,9.038415,-11.577342,constantly
7696,-9.983542,-3.5951843,evolving
7697,-26.124304,3.4878736,3d
7698,52.474487,10.390517,forecasts
7699,46.90815,4.387477,taxation
7700,52.999065,-5.495807,overhead
7701,50.921722,-1.7477225,liabilities
7702,36.34001,23.929646,disbursing
7703,29.897882,18.580019,banked
7704,38.71463,-0.003269081,vouchers
7705,7.696387,-28.883413,completely
7706,-20.087238,0.5259686,finalization
7707,29.029524,-20.449926,mature
7708,-54.561314,-30.336338,grammar
7709,-12.988512,-22.373589,amended
7710,34.27036,-46.97276,nation
7711,56.80339,-38.12542,corn
7712,56.90215,-38.043854,soybean
7713,28.627554,-40.685223,seed
7714,-17.584103,-5.741722,verbally
7715,-19.200817,15.104755,emailing
7716,46.333565,-26.130684,grower
7717,22.753546,42.912987,2s
7718,1.3812357,-1.3602283,electronically
7719,-1.5688496,-31.286867,underlying
7720,13.213393,-0.7506366,dial
7721,67.606155,-11.47229,digits
7722,-7.9302173,17.54619,lading
7723,37.92225,-8.591509,electric
7724,-14.090489,-60.255596,cooperative
7725,53.546482,-35.36688,farms
7726,42.81484,-37.9164,homes
7727,49.779087,27.255945,northwest
7728,-18.869566,20.153767,ledgers
7729,-8.028022,4.5600452,programmed
7730,-20.57393,13.359355,interfaced
7731,21.329721,-61.881165,demonstrations
7732,5.715189,-73.54736,majority
7733,-1.0324446,3.7990048,merged
7734,4.0384393,-31.438627,overwhelming
7735,10.241367,-12.367271,periodic
7736,-9.443911,-28.640627,vital
7737,12.300125,-32.115612,ones
7738,-17.56462,-4.6479497,communicates
7739,-15.379814,11.399863,pubic
7740,-32.03404,-13.208894,thoroughness
7741,2.1835268,21.34083,calculators
7742,-32.341114,13.147973,printers
7743,31.903643,22.08811,debits
7744,-29.577333,-13.364467,uniformity
7745,-47.650536,-55.09755,churches
7746,-15.708329,3.2242203,standardizing
7747,12.155205,-32.694965,though
7748,29.532637,-8.382293,amounts
7749,-29.194603,-5.448335,researched
7750,-13.7617445,-27.756681,assuring
7751,-29.40661,5.090157,downloading
7752,3.3993444,-38.127552,assured
7753,51.45849,-52.90123,teens
7754,-2.2646039,14.728486,inkling
7755,-22.811571,33.088303,greeters
7756,-29.19795,-34.669147,worship
7757,8.325112,-61.9905,ministry
7758,9.295477,-47.293377,groundwork
7759,-51.610977,-4.2114716,puppet
7760,-5.90508,-45.868122,tentative
7761,-50.753395,-5.0738516,props
7762,27.971617,-25.086489,lighting
7763,-51.57371,-4.2462873,puppets
7764,-38.68241,17.224648,lingual
7765,2.9021835,32.81808,teller
7766,61.457314,-46.82924,conversions
7767,20.016861,44.88705,3million
7768,72.588745,9.95558,trails
7769,14.146161,-11.967845,staffs
7770,35.531124,20.655813,escrow
7771,66.40515,13.820962,billings
7772,-20.682405,13.314387,interfacing
7773,12.3556185,6.927785,fluctuations
7774,56.74174,-0.41025972,delinquent
7775,12.685402,-17.345966,insufficient
7776,16.92445,6.5425477,collecting
7777,-23.629272,-5.9281335,summarizing
7778,-9.490122,-79.68378,titles
7779,54.322453,-1.219577,mortgages
7780,-13.633867,-15.2968235,pertinent
7781,-1.6356156,-29.557978,contradictory
7782,29.424881,-0.14317626,contained
7783,18.298048,-24.843328,completes
7784,-51.883736,-21.53623,examination
7785,22.363277,36.921307,underwriting
7786,15.379913,-25.559856,searches
7787,-25.483662,20.643225,marketable
7788,69.2611,-25.707466,yields
7789,40.354576,-53.147385,tour
7790,-2.2785287,0.062488787,externally
7791,-25.909191,-19.845999,demonstrates
7792,52.61682,16.694817,threshold
7793,44.5546,14.24029,depreciated
7794,-2.4524372,-38.992622,confirming
7795,46.55707,9.602609,expenditures
7796,44.560898,14.204393,depreciation
7797,17.986902,-21.52805,seizure
7798,-5.335378,14.088092,forfeiture
7799,-7.686267,15.903279,expended
7800,9.904613,-65.77661,police
7801,40.91438,-45.235626,municipal
7802,-3.0789878,-56.725616,investigated
7803,69.423935,-25.139977,maturities
7804,-0.8566586,-30.888384,reflect
7805,-1.4467916,-60.911022,fellow
7806,4.757122,18.444452,computed
7807,72.20494,-14.964964,runs
7808,17.815182,-13.509904,void
7809,-18.64616,22.61873,intercompany
7810,10.067006,-27.581701,rounded
7811,-10.970739,40.443012,rual
7812,72.69585,-15.491528,unearned
7813,-21.267483,-14.992866,requisite
7814,-26.116407,-34.11506,tangible
7815,-26.169682,-34.07783,intangible
7816,-50.719215,9.169255,trademarks
7817,-50.72049,9.168109,patents
7818,10.143951,-34.928684,bad
7819,51.635387,-0.31525472,debts
7820,48.949234,5.935727,allowances
7821,5.954646,-9.604376,vertical
7822,5.9272346,-9.667877,horizontal
7823,-8.740506,35.69989,stocker
7824,-49.005177,-17.702278,probationary
7825,-5.8242407,12.020475,refilling
7826,-0.12384865,27.881918,helper
7827,34.90298,6.265095,unloading
7828,34.65139,-1.8098084,recipes
7829,-0.5871095,20.832567,terminating
7830,-11.345629,-23.045628,ratification
7831,-34.64454,-17.758293,intuitive
7832,18.80262,-37.987404,promptly
7833,-12.542826,36.625843,replenishments
7834,33.45277,-5.259921,liquor
7835,44.566814,14.210744,amortization
7836,-23.055202,-6.367898,restated
7837,18.941645,-37.975376,immediately
7838,13.712322,-26.152992,discovery
7839,32.59763,-55.735657,golf
7840,-16.80939,24.444536,1099s
7841,22.754799,42.90513,3s
7842,-52.614105,-27.446365,professors
7843,-28.769407,23.41053,undergrad
7844,2.5752828,-55.986393,testimony
7845,29.481806,-31.19337,retreat
7846,12.576131,-67.432594,army
7847,46.21552,-59.43291,men
7848,67.75594,-2.730927,twenty
7849,8.345049,-32.117058,moment
7850,2.4806287,-33.58368,notice
7851,-6.221921,4.3869066,mastering
7852,66.10372,7.8920536,compared
7853,19.326918,-15.557052,damages
7854,56.904564,-43.821117,shot
7855,26.820587,-27.139069,propelled
7856,65.07098,-24.117586,gains
7857,31.156755,-48.65404,finished
7858,5.5738554,7.6604743,rebuilt
7859,19.123716,-15.84949,damaged
7860,-3.9175742,10.550721,renegotiated
7861,-30.901672,2.3248217,compiling
7862,20.557858,-57.329956,takeover
7863,-22.693401,17.98211,worksheet
7864,4.0422816,25.9687,outsourced
7865,44.41776,-35.325474,furnished
7866,-11.922086,-37.444164,praised
7867,-29.815332,-17.644028,friendliness
7868,47.70551,-10.643503,pickup
7869,-41.286175,-10.996999,certifications
7870,-37.524357,-9.184095,verifies
7871,61.754475,27.147072,totals
7872,-39.43236,0.093437545,arithmetic
7873,-14.427267,-40.88928,advising
7874,-0.11989284,5.714693,constructions
7875,-6.2008367,29.619436,comercial
7876,19.729689,-33.66661,alone
7877,-17.767971,27.36889,payables
7878,16.456806,18.925608,wires
7879,-12.751395,-66.96503,commission
7880,13.078317,-62.50973,passports
7881,50.09429,0.39415008,overdue
7882,29.005316,-15.827414,depletion
7883,-9.080014,-50.663715,solved
7884,54.399944,-1.2434906,mortgage
7885,-21.780298,-10.532765,submissions
7886,10.081304,-65.86833,officers
7887,21.258644,-1.3957016,endorsements
7888,58.941853,-27.743866,brokers
7889,17.901327,-3.468077,renewals
7890,44.543007,-0.07074637,premiums
7891,-6.614241,20.496487,coworkers
7892,8.510524,-61.335224,affairs
7893,23.475903,17.184248,stone
7894,5.7489495,-6.663649,structural
7895,-13.886505,26.62089,fabricator
7896,32.11977,-38.36813,south
7897,40.83455,-40.181297,suburbs
7898,-3.4415736,12.324312,fabricate
7899,-1.0767783,-13.674687,array
7900,-8.664584,-71.990814,institutions
7901,39.38322,46.251034,disposals
7902,-43.02929,-32.45447,auditor
7903,-14.813872,-71.90787,former
7904,-42.97422,-32.76821,audited
7905,-57.263897,-23.597872,magna
7906,-32.27637,-22.019075,acumen
7907,-18.613768,-25.645493,achieves
7908,-10.786456,-17.502241,applied
7909,7.6424747,15.765294,incorrect
7910,-7.9022393,19.027178,rejections
7911,33.29426,-16.27378,boosted
7912,35.69273,-31.330215,entered
7913,-0.41524094,-32.350555,explanation
7914,-9.220574,33.946705,debited
7915,56.701492,-7.2977242,airline
7916,47.138653,0.49928135,paying
7917,63.003403,-27.41628,exchanges
7918,-26.721298,-14.452406,possesses
7919,5.3223577,13.087695,revises
7920,5.764046,9.351227,upkeep
7921,-38.984497,-40.038322,picture
7922,17.115063,-1.0742755,tag
7923,-1.0270624,3.8698556,merge
7924,52.619316,-20.948671,bought
7925,23.259813,-21.015333,sized
7926,7.613748,-33.5702,someone
7927,32.47619,-18.424534,sharp
7928,-36.5077,-44.886955,entertainment
7929,-10.25633,35.761826,lockbox
7930,46.7645,0.53456014,royalty
7931,-18.926846,-67.17926,president
7932,1.486545,29.737823,bookkeeper
7933,-56.982403,-38.404915,landmark
7934,51.892952,-30.79707,economic
7935,40.587627,-38.9577,downtown
7936,-38.191807,-35.17541,artist
7937,19.740805,17.546099,fabric
7938,17.080542,17.775078,fiber
7939,46.949,-23.196638,shops
7940,52.666615,-31.951284,finances
7941,1.7744002,8.422381,beautification
7942,49.2098,-54.120567,daughter
7943,29.408895,-19.188883,grown
7944,6.0932655,-28.156195,fabulous
7945,13.960488,-26.501253,found
7946,39.01647,-65.83784,gray
7947,26.727362,-45.35496,begin
7948,33.15253,-35.931942,portion
7949,66.10127,-25.709145,fell
7950,-8.610235,-35.43253,love
7951,20.905489,-64.17228,strikes
7952,2.4258955,2.3797202,downsizing
7953,11.025309,-47.12604,counter
7954,54.307133,-6.171467,flew
7955,26.054665,-24.095385,transferred
7956,33.08169,-0.7746431,vinegar
7957,54.90186,-39.616383,juices
7958,33.35623,-1.0260777,sauce
7959,32.978737,-0.6891052,mustard
7960,27.092205,-48.78898,summers
7961,-54.329098,-25.821592,graduated
7962,22.71507,-35.471867,left
7963,44.187252,-0.0029564614,reinsurance
7964,33.711193,32.23609,recoverable
7965,65.7826,7.9384785,percent
7966,-13.383257,25.356148,reinsured
7967,20.747877,-13.748331,closings
7968,55.258762,-18.161802,lease
7969,-9.420131,28.597292,amortized
7970,-31.712517,-10.965097,reasonableness
7971,-2.9715245,20.600859,indemnity
7972,13.938202,-6.004599,renal
7973,-35.43351,-63.592438,dialysis
7974,-27.331211,-8.841041,memoranda
7975,-47.54507,-1.2967021,referrals
7976,8.36775,22.593988,withdrawals
7977,-7.5485373,-40.20656,concerning
7978,18.041468,-3.4061053,renewal
7979,10.935697,7.234034,adjusted
7980,-8.93254,-25.037428,credited
7981,-21.807646,8.460353,subsystem
7982,6.244702,-44.902885,appearing
7983,19.887524,0.6377326,listing
7984,30.673384,25.035614,cheques
7985,11.91384,47.522648,telegraphic
7986,12.089155,-11.196956,limits
7987,61.13695,27.153893,tallying
7988,47.500134,-23.673487,boutique
7989,-39.979145,-27.434982,specialises
7990,31.797787,21.215923,deposited
7991,29.946917,-29.65742,advances
7992,-5.4421167,-56.525654,irregularities
7993,49.623302,-34.08285,cater
7994,8.865267,-17.636011,exclusively
7995,23.388939,-16.565937,prevented
7996,20.753868,-17.64409,interruption
7997,6.4274664,-33.133675,wherever
7998,61.5828,27.106405,tallied
7999,24.480453,25.320108,porcelain
8000,30.427492,-2.648869,melamine
8001,23.696087,22.694624,stainless
8002,23.536835,23.024334,cookware
8003,-14.2083435,24.05275,crockery
8004,-19.878742,23.990961,regularized
8005,10.241245,-60.910675,overseas
8006,-41.059147,-44.10777,documentary
8007,-38.36636,25.284243,liaised
8008,-5.048537,-4.283973,whereby
8009,47.476013,-1.7787291,salaries
8010,8.487816,-28.047426,casual
8011,-2.1811042,-7.5153337,induction
8012,-22.60127,17.472515,quizzes
8013,13.7686615,-67.5557,allied
8014,-12.358388,-15.77018,unrelated
8015,-3.7540617,9.880372,rewrite
8016,25.27422,-55.615715,marks
8017,23.514364,0.38962376,adverts
8018,22.954689,-27.896976,flyers
8019,21.598969,2.354464,newsletters
8020,-19.4242,16.759644,proofreading
8021,19.755404,-44.508427,newest
8022,-37.944466,-2.9892087,theories
8023,-38.315487,25.356752,liaising
8024,-39.502018,-39.748154,photo
8025,17.71476,-32.178627,shoots
8026,61.895397,42.306187,receptions
8027,-38.935818,-5.4366117,questionnaires
8028,48.542812,15.198989,figures
8029,-7.4556246,30.409761,dep
8030,-9.999013,38.65697,persuaders
8031,5.061006,-37.962543,angry
8032,-25.369576,-27.167645,inspire
8033,-25.535427,-27.255314,motivate
8034,-24.324203,-18.445889,mindset
8035,-17.795763,-35.64128,intensive
8036,53.119804,16.056313,exceeds
8037,-18.443298,33.641647,031
8038,-18.097553,33.272633,041
8039,36.35457,-6.703246,solar
8040,40.329674,-32.38067,door
8041,40.8552,-40.042984,neighborhoods
8042,23.426096,-18.42482,weather
8043,6.7342324,16.752708,scorecards
8044,-0.48862916,-32.304325,explanations
8045,-20.007973,-44.219307,delegated
8046,29.44766,-18.95483,growing
8047,40.614967,0.3605699,discounts
8048,11.156717,32.133133,hedging
8049,-12.693349,-19.766966,mandates
8050,-43.896996,-30.460028,examiner
8051,37.1394,-12.142372,supplied
8052,1.7890582,-23.531147,exception
8053,-9.407817,33.97238,timecards
8054,-10.4692,-11.965683,cutoff
8055,2.6205924,-30.593971,reasons
8056,-9.509807,-30.496275,valuable
8057,19.885883,-4.0000014,expires
8058,1.9111142,30.819359,clerk
8059,45.034225,35.929424,totaling
8060,-29.879345,-18.168137,familiarity
8061,-26.76498,15.4554405,formatting
8062,17.091112,-22.254942,dissolution
8063,39.5488,-42.105526,villages
8064,41.024403,-44.78624,municipalities
8065,-12.17917,-44.676468,substantive
8066,-37.86068,-17.61971,cheerful
8067,44.546066,-38.74045,residence
8068,-29.447903,-30.51657,informative
8069,-8.641679,47.034603,auditable
8070,31.774687,21.385279,depositing
8071,-1.3369455,16.227186,liquidations
8072,37.503784,20.092527,appropriations
8073,13.355348,-67.586395,forces
8074,49.114258,-34.33257,establishments
8075,42.9763,-23.06679,operators
8076,12.418484,-66.38255,civilian
8077,-59.684814,-6.2596903,4th
8078,77.5372,-9.112165,medal
8079,59.07461,-25.91498,investors
8080,3.5824172,16.400331,distributions
8081,-0.67385745,-68.88907,delegate
8082,34.877613,21.85106,reinvestment
8083,35.152283,-35.312042,proceeds
8084,-0.76268315,14.85927,reallocate
8085,13.706594,-10.106468,deficient
8086,-26.743155,-9.380084,memo
8087,24.957182,2.2283106,flags
8088,-5.6656003,-56.98981,fraudulent
8089,67.65929,-2.4026916,forty
8090,-27.289368,-8.880708,memorandums
8091,67.67269,-2.5422275,thirty
8092,-32.031086,-29.018606,narrative
8093,24.260353,-28.652937,arresting
8094,4.9813924,-55.977512,suspected
8095,-20.107746,-39.527447,orchestrating
8096,-7.589698,-57.317276,scheme
8097,8.059778,-43.844707,relief
8098,-3.6718066,-55.972263,allegations
8099,14.895839,-1.0253853,anonymous
8100,14.476142,-0.5512937,hotline
8101,15.036101,-34.423183,lasting
8102,17.688704,5.440518,stolen
8103,-5.637055,-58.26743,illicit
8104,-50.07834,-28.529589,teach
8105,64.27484,6.900547,percentage
8106,-4.2354226,-78.5737,raisers
8107,57.94171,-11.286303,trains
8108,26.524223,-29.699776,pulled
8109,0.021129783,-24.61004,neglect
8110,72.11062,-9.095137,scored
8111,33.599396,-34.91114,sections
8112,60.849117,-3.3928561,passing
8113,23.334917,-16.333063,preventing
8114,2.149551,-3.628601,detecting
8115,5.346004,-72.15807,vote
8116,-53.098804,-33.222992,academia
8117,-32.180386,-47.223824,character
8118,-31.20848,-6.3202057,examine
8119,14.836033,-46.69107,becoming
8120,54.441666,-21.5487,acquire
8121,0.51862955,6.3183575,construct
8122,43.086838,-24.967995,operates
8123,48.488647,-20.554283,wholesale
8124,39.557983,-4.7562046,booked
8125,12.6651125,-17.459753,adequate
8126,-32.30878,-47.28581,recurring
8127,-22.16022,-60.611156,principals
8128,-13.988436,5.3054523,structuring
8129,-5.5428805,-58.012405,laundering
8130,3.9655719,-35.195847,suspicious
8131,11.023124,-47.181793,anti
8132,26.293587,-43.14037,ending
8133,38.118492,-39.9068,grove
8134,57.87484,21.397692,de
8135,37.280888,3.019514,fleet
8136,-12.32858,13.978903,cogeneration
8137,35.828712,-8.712421,megawatts
8138,36.926636,-8.594254,electricity
8139,61.10633,-23.823278,commodity
8140,-28.640673,-40.013977,collaborated
8141,0.82598704,-25.907303,arose
8142,-6.556764,16.300646,prepayment
8143,9.278135,27.01778,thermosetting
8144,9.646455,26.791506,resins
8145,-18.224733,-38.15015,initiate
8146,59.654915,3.2165341,semiannual
8147,48.61731,2.1551654,annuity
8148,5.567515,-13.370424,separately
8149,-7.585416,-38.59467,disclosure
8150,5.196544,11.898779,revisions
8151,-0.5589304,-4.5898933,redundant
8152,0.5138239,2.187053,consolidating
8153,-24.08929,-5.8211823,summaries
8154,7.9525127,-11.598203,systematically
8155,19.145914,-51.24064,isolated
8156,1.6025561,-54.519,proceedings
8157,53.72218,0.27959046,debtor
8158,-1.3935524,-50.036934,claimants
8159,9.261051,57.511105,multigenerational
8160,26.110352,-44.721207,beginning
8161,29.805143,-30.069227,advancing
8162,-59.320812,-28.074175,endowment
8163,49.55882,3.5225122,dividends
8164,4.620957,-34.107483,realized
8165,16.730297,41.424767,unrealized
8166,-29.672972,-30.478712,concise
8167,12.296864,15.229682,footnote
8168,44.93742,-30.578447,garage
8169,66.37774,7.108853,versus
8170,6.3119383,-57.6913,indirect
8171,-45.21077,-47.05469,compilation
8172,61.06475,8.255789,capitalization
8173,3.4044547,10.70887,deletions
8174,-0.8242178,-30.909464,reflecting
8175,11.068109,-8.565699,trending
8176,24.537329,6.316962,packet
8177,0.36014676,-17.43093,originated
8178,25.809753,-51.678585,posts
8179,0.8650224,-17.996382,refers
8180,-9.92511,1.3077903,branching
8181,-13.625758,-12.133104,identifies
8182,14.938901,-8.12179,omissions
8183,-11.341885,31.34461,transmittal
8184,-5.1003966,-36.21461,canceling
8185,-23.486858,-11.478562,drafts
8186,22.621721,15.047119,vault
8187,1.7895565,30.589794,cashier
8188,-9.824387,9.279499,miscellaneous
8189,-30.737394,-6.0594864,examined
8190,-31.495747,-12.2097645,completeness
8191,-24.93655,-17.33314,conformation
8192,-13.105975,-44.87846,procedural
8193,-10.807852,19.962666,fillings
8194,19.497068,3.5135596,envelopes
8195,36.53589,23.592869,disbursed
8196,2.1913662,21.32675,calculator
8197,-5.2568216,-14.054258,adequately
8198,-37.97345,-16.745905,courteous
8199,0.9095247,-18.691433,referred
8200,-11.161162,6.883924,mediums
8201,-20.43117,-15.819532,negotiable
8202,-9.877972,-11.55598,predetermined
8203,7.0063825,22.150537,drawdown
8204,6.8712964,22.096231,drawdowns
8205,25.08672,-0.17786753,billed
8206,37.442593,19.840328,supplemental
8207,8.798313,-29.699106,moderately
8208,-7.5747094,-38.59862,disclosures
8209,-13.349081,-21.364244,statutes
8210,-18.086105,1.0573902,meticulously
8211,-15.873302,12.51549,referencing
8212,9.999305,-39.480206,moderate
8213,14.765518,-37.375957,said
8214,3.7744982,18.871086,calculates
8215,55.80821,-16.386293,tenants
8216,54.15723,-0.86147887,borrowers
8217,-12.669115,17.509636,reportorial
8218,43.621677,-37.49456,dwellings
8219,1.4685278,-17.19365,derived
8220,-14.999547,0.80355537,harmoniously
8221,2.0464628,-5.850187,licensed
8222,-18.746014,21.463387,hardcopy
8223,-19.753168,19.495377,correspondences
8224,-1.3402798,-11.220585,comparisons
8225,-19.746181,-60.698257,secretary
8226,41.278816,-42.570805,county
8227,-7.8208795,-46.478,bargaining
8228,34.917576,-17.438469,lag
8229,-18.218332,47.31832,weekending
8230,1.8469057,31.028841,clerks
8231,1.8246641,0.17781997,computerized
8232,-19.942223,3.0766966,correlates
8233,-59.625202,-12.635936,retires
8234,47.291862,-2.705809,wages
8235,-22.438461,-60.874397,administrators
8236,57.876823,14.253797,census
8237,-4.5002656,-10.076932,advantageous
8238,-2.3252761,-68.693016,council
8239,8.685193,-48.06278,preparations
8240,13.347281,-36.810806,remain
8241,-6.753607,8.936187,replenish
8242,-12.919664,28.349718,imputing
8243,45.442417,8.8971815,entitlements
8244,-0.012331367,-8.955031,subsistence
8245,-26.844854,-9.263135,memorandum
8246,-8.878424,18.839323,gratuity
8247,-10.3265295,11.438828,remit
8248,-17.778429,7.1096854,archiving
8249,25.524076,4.012813,bearing
8250,-44.81241,-2.3342876,enquires
8251,5.3307176,24.07591,stationery
8252,-7.5834346,-43.795124,dealt
8253,7.639111,15.780704,erroneous
8254,-24.693686,-51.713337,mobilized
8255,17.663256,-13.249129,filling
8256,-3.9368181,-12.290987,culturally
8257,-0.22591615,-47.6773,withdraws
8258,-12.719122,31.123661,batching
8259,10.206941,10.040628,soiled
8260,-12.211577,-9.761053,integral
8261,-36.866352,-15.434597,disciplined
8262,36.995007,7.3868537,pallet
8263,-10.715659,12.019048,utilised
8264,-15.197423,-64.2806,interim
8265,-13.785431,7.151594,optimising
8266,3.5978377,-14.678542,flux
8267,14.992844,-4.9820237,impairments
8268,28.750326,-37.655273,breaks
8269,53.59541,-30.298895,liquidity
8270,-5.4371595,-27.28022,interests
8271,50.08269,-47.364178,earning
8272,2.6514194,7.9849157,remodeling
8273,8.56564,-62.118507,interior
8274,-37.540413,-20.620914,knowledgeable
8275,36.53932,2.6294787,liner
8276,38.797565,3.6393259,crew
8277,-50.15288,-11.850407,laborers
8278,43.90749,-47.991016,parks
8279,13.393991,12.334938,dorms
8280,40.937004,-33.828545,ceiling
8281,20.309366,19.545357,tile
8282,-14.750223,17.21648,remolding
8283,56.11466,3.1545563,takeoffs
8284,50.753075,-23.795082,land
8285,18.379982,8.94345,inspect
8286,-37.49192,-32.991245,architects
8287,-26.924065,-46.517742,inspectors
8288,-9.61471,-31.488447,practical
8289,21.075506,-56.698227,bidding
8290,-26.910358,-46.499153,inspections
8291,-11.254835,-18.549519,jurisdictions
8292,7.8499136,19.36384,saws
8293,1.7921236,-34.660194,sanders
8294,8.687105,19.91903,grinders
8295,37.52449,5.8429604,cranes
8296,-32.801785,-50.733788,drill
8297,37.590508,6.8465,forklift
8298,6.8241177,-27.58377,neat
8299,34.99996,6.1862435,unloaded
8300,1.3975835,-32.670193,understood
8301,-5.135114,-50.22331,jurisdictional
8302,11.191409,-40.076717,stronger
8303,-39.15521,-39.538593,photographs
8304,22.149364,-30.06348,punch
8305,31.480227,-20.84838,delays
8306,-6.4370446,-5.0988,substitution
8307,49.356514,-16.531422,furniture
8308,18.383411,8.934372,inspected
8309,-14.107064,30.609571,remodels
8310,17.279072,20.75941,plumbing
8311,-50.39582,-18.764833,apprenticeship
8312,-30.397732,-28.105043,persuasion
8313,-32.453873,-13.348228,workmanship
8314,-23.918276,-35.11879,reinforcing
8315,43.151073,-28.422264,bars
8316,23.810694,17.96385,concrete
8317,9.5745325,26.590487,epoxy
8318,-53.15247,-16.118254,technician
8319,4.6004653,47.735115,rebar
8320,-0.48911917,-64.00503,meets
8321,3.5533192,-14.6262245,density
8322,25.308977,-7.277584,soil
8323,-14.351711,16.301498,compaction
8324,26.661386,-7.41871,moisture
8325,3.1619275,-24.413837,unforeseen
8326,6.043878,40.55268,proctor
8327,-11.849923,14.566722,sieve
8328,34.98873,8.585491,compressive
8329,14.261328,-9.664989,deficiency
8330,9.506922,29.959902,warranties
8331,-7.0351214,-54.802376,violations
8332,-3.9239311,-26.460808,unsafe
8333,-12.134864,35.278126,jobsite
8334,17.262537,44.788853,primavera
8335,10.950291,-42.68984,attempt
8336,51.124336,11.350051,projecting
8337,-6.217654,-27.418415,regard
8338,61.08497,-10.48621,roads
8339,-12.863558,16.027603,flyovers
8340,-25.889559,-11.572158,classified
8341,61.583984,-9.347492,intersection
8342,0.08287399,-17.422972,origin
8343,21.865047,26.99618,axle
8344,5.416106,-18.555643,normal
8345,0.1954602,14.581454,diverted
8346,51.376747,11.324217,projection
8347,-20.275286,0.17307168,finalized
8348,-49.53955,-26.732967,studied
8349,36.361248,0.54173064,float
8350,22.639044,-6.865559,paths
8351,-8.162098,21.015505,levelling
8352,24.468126,-37.594994,ahead
8353,21.826307,18.089497,exterior
8354,2.8479795,7.835861,renovation
8355,-14.937035,19.804861,recertified
8356,-1.0070437,6.2906685,erection
8357,3.0078816,10.252416,alteration
8358,21.040482,-19.930687,sizable
8359,-22.000364,-17.851208,rigid
8360,-3.5053337,-57.011513,investigates
8361,12.732801,-27.924929,readily
8362,-4.3933554,-34.362812,opinion
8363,2.7423265,-22.656029,unusual
8364,2.0451105,-29.554676,circumstances
8365,-10.960656,-23.679811,approves
8366,-32.09329,4.4507475,archived
8367,-8.372797,-4.6755457,landscape
8368,2.124978,8.144308,landscaping
8369,2.7010653,-13.397757,duration
